image_path,label,training_allocation
imagenet_20_class_resized/n01484850/01332_n01484850.JPEG,n01484850,train
imagenet_20_class_resized/n01530575/04782_n01530575.JPEG,n01530575,train
imagenet_20_class_resized/n01498041/02721_n01498041.JPEG,n01498041,train
imagenet_20_class_resized/n01494475/02177_n01494475.JPEG,n01494475,train
imagenet_20_class_resized/n01531178/05467_n01531178.JPEG,n01531178,train
imagenet_20_class_resized/n01518878/04121_n01518878.JPEG,n01518878,train
imagenet_20_class_resized/n01534433/06466_n01534433.JPEG,n01534433,train
imagenet_20_class_resized/n01531178/05186_n01531178.JPEG,n01531178,train
imagenet_20_class_resized/n01514668/03275_n01514668.JPEG,n01514668,train
imagenet_20_class_resized/n01443537/00608_n01443537.JPEG,n01443537,train
imagenet_20_class_resized/n01531178/05101_n01531178.JPEG,n01531178,train
imagenet_20_class_resized/n01494475/01882_n01494475.JPEG,n01494475,train
imagenet_20_class_resized/n01531178/05243_n01531178.JPEG,n01531178,train
imagenet_20_class_resized/n01582220/08817_n01582220.JPEG,n01582220,train
imagenet_20_class_resized/n01532829/05644_n01532829.JPEG,n01532829,train
imagenet_20_class_resized/n01534433/06286_n01534433.JPEG,n01534433,train
imagenet_20_class_resized/n01440764/00220_n01440764.JPEG,n01440764,train
imagenet_20_class_resized/n01534433/06220_n01534433.JPEG,n01534433,train
imagenet_20_class_resized/n01498041/02771_n01498041.JPEG,n01498041,train
imagenet_20_class_resized/n01496331/02614_n01496331.JPEG,n01496331,train
imagenet_20_class_resized/n01534433/06178_n01534433.JPEG,n01534433,train
imagenet_20_class_resized/n01537544/06639_n01537544.JPEG,n01537544,train
imagenet_20_class_resized/n01514859/03836_n01514859.JPEG,n01514859,train
imagenet_20_class_resized/n01530575/04849_n01530575.JPEG,n01530575,train
imagenet_20_class_resized/n01491361/01511_n01491361.JPEG,n01491361,train
imagenet_20_class_resized/n01530575/04901_n01530575.JPEG,n01530575,train
imagenet_20_class_resized/n01514668/03562_n01514668.JPEG,n01514668,train
imagenet_20_class_resized/n01560419/07608_n01560419.JPEG,n01560419,train
imagenet_20_class_resized/n01592084/09408_n01592084.JPEG,n01592084,train
imagenet_20_class_resized/n01498041/03153_n01498041.JPEG,n01498041,train
imagenet_20_class_resized/n01530575/04923_n01530575.JPEG,n01530575,train
imagenet_20_class_resized/n01531178/05011_n01531178.JPEG,n01531178,train
imagenet_20_class_resized/n01491361/01627_n01491361.JPEG,n01491361,train
imagenet_20_class_resized/n01514859/03780_n01514859.JPEG,n01514859,train
imagenet_20_class_resized/n01514859/03993_n01514859.JPEG,n01514859,train
imagenet_20_class_resized/n01443537/00843_n01443537.JPEG,n01443537,train
imagenet_20_class_resized/n01518878/04242_n01518878.JPEG,n01518878,train
imagenet_20_class_resized/n01496331/02579_n01496331.JPEG,n01496331,train
imagenet_20_class_resized/n01530575/04830_n01530575.JPEG,n01530575,train
imagenet_20_class_resized/n01530575/04589_n01530575.JPEG,n01530575,train
imagenet_20_class_resized/n01592084/09393_n01592084.JPEG,n01592084,train
imagenet_20_class_resized/n01484850/01254_n01484850.JPEG,n01484850,train
imagenet_20_class_resized/n01531178/05132_n01531178.JPEG,n01531178,train
imagenet_20_class_resized/n01537544/06779_n01537544.JPEG,n01537544,train
imagenet_20_class_resized/n01514859/03926_n01514859.JPEG,n01514859,train
imagenet_20_class_resized/n01532829/05784_n01532829.JPEG,n01532829,train
imagenet_20_class_resized/n01440764/00419_n01440764.JPEG,n01440764,train
imagenet_20_class_resized/n01518878/04137_n01518878.JPEG,n01518878,train
imagenet_20_class_resized/n01592084/09209_n01592084.JPEG,n01592084,train
imagenet_20_class_resized/n01534433/06342_n01534433.JPEG,n01534433,train
imagenet_20_class_resized/n01440764/00338_n01440764.JPEG,n01440764,train
imagenet_20_class_resized/n01531178/04994_n01531178.JPEG,n01531178,train
imagenet_20_class_resized/n01530575/04698_n01530575.JPEG,n01530575,train
imagenet_20_class_resized/n01532829/05981_n01532829.JPEG,n01532829,train
imagenet_20_class_resized/n01537544/06982_n01537544.JPEG,n01537544,train
imagenet_20_class_resized/n01443537/00870_n01443537.JPEG,n01443537,train
imagenet_20_class_resized/n01558993/07400_n01558993.JPEG,n01558993,train
imagenet_20_class_resized/n01560419/07875_n01560419.JPEG,n01560419,train
imagenet_20_class_resized/n01494475/02311_n01494475.JPEG,n01494475,train
imagenet_20_class_resized/n01560419/07954_n01560419.JPEG,n01560419,train
imagenet_20_class_resized/n01582220/09001_n01582220.JPEG,n01582220,train
imagenet_20_class_resized/n01560419/07828_n01560419.JPEG,n01560419,train
imagenet_20_class_resized/n01592084/09407_n01592084.JPEG,n01592084,train
imagenet_20_class_resized/n01440764/00412_n01440764.JPEG,n01440764,train
imagenet_20_class_resized/n01491361/01748_n01491361.JPEG,n01491361,train
imagenet_20_class_resized/n01582220/08910_n01582220.JPEG,n01582220,train
imagenet_20_class_resized/n01514859/03826_n01514859.JPEG,n01514859,train
imagenet_20_class_resized/n01532829/05956_n01532829.JPEG,n01532829,train
imagenet_20_class_resized/n01514668/03644_n01514668.JPEG,n01514668,train
imagenet_20_class_resized/n01592084/09283_n01592084.JPEG,n01592084,train
imagenet_20_class_resized/n01558993/07381_n01558993.JPEG,n01558993,train
imagenet_20_class_resized/n01537544/06606_n01537544.JPEG,n01537544,train
imagenet_20_class_resized/n01592084/09438_n01592084.JPEG,n01592084,train
imagenet_20_class_resized/n01560419/07708_n01560419.JPEG,n01560419,train
imagenet_20_class_resized/n01530575/04696_n01530575.JPEG,n01530575,train
imagenet_20_class_resized/n01534433/06149_n01534433.JPEG,n01534433,train
imagenet_20_class_resized/n01537544/06886_n01537544.JPEG,n01537544,train
imagenet_20_class_resized/n01537544/06798_n01537544.JPEG,n01537544,train
imagenet_20_class_resized/n01496331/02677_n01496331.JPEG,n01496331,train
imagenet_20_class_resized/n01494475/01940_n01494475.JPEG,n01494475,train
imagenet_20_class_resized/n01532829/05859_n01532829.JPEG,n01532829,train
imagenet_20_class_resized/n01514668/03292_n01514668.JPEG,n01514668,train
imagenet_20_class_resized/n01440764/00247_n01440764.JPEG,n01440764,train
imagenet_20_class_resized/n01532829/05629_n01532829.JPEG,n01532829,train
imagenet_20_class_resized/n01531178/05204_n01531178.JPEG,n01531178,train
imagenet_20_class_resized/n01514859/03969_n01514859.JPEG,n01514859,train
imagenet_20_class_resized/n01530575/04646_n01530575.JPEG,n01530575,train
imagenet_20_class_resized/n01560419/07938_n01560419.JPEG,n01560419,train
imagenet_20_class_resized/n01560419/07958_n01560419.JPEG,n01560419,train
imagenet_20_class_resized/n01484850/01192_n01484850.JPEG,n01484850,train
imagenet_20_class_resized/n01498041/03130_n01498041.JPEG,n01498041,train
imagenet_20_class_resized/n01558993/07258_n01558993.JPEG,n01558993,train
imagenet_20_class_resized/n01558993/07257_n01558993.JPEG,n01558993,train
imagenet_20_class_resized/n01560419/07957_n01560419.JPEG,n01560419,train
imagenet_20_class_resized/n01498041/02920_n01498041.JPEG,n01498041,train
imagenet_20_class_resized/n01514859/03913_n01514859.JPEG,n01514859,train
imagenet_20_class_resized/n01484850/00940_n01484850.JPEG,n01484850,train
imagenet_20_class_resized/n01582220/08833_n01582220.JPEG,n01582220,train
imagenet_20_class_resized/n01494475/01972_n01494475.JPEG,n01494475,train
imagenet_20_class_resized/n01484850/01039_n01484850.JPEG,n01484850,train
imagenet_20_class_resized/n01558993/07255_n01558993.JPEG,n01558993,train
imagenet_20_class_resized/n01532829/05940_n01532829.JPEG,n01532829,train
imagenet_20_class_resized/n01582220/08639_n01582220.JPEG,n01582220,train
imagenet_20_class_resized/n01496331/02706_n01496331.JPEG,n01496331,train
imagenet_20_class_resized/n01440764/00351_n01440764.JPEG,n01440764,train
imagenet_20_class_resized/n01494475/01889_n01494475.JPEG,n01494475,train
imagenet_20_class_resized/n01491361/01610_n01491361.JPEG,n01491361,train
imagenet_20_class_resized/n01534433/06169_n01534433.JPEG,n01534433,train
imagenet_20_class_resized/n01494475/02060_n01494475.JPEG,n01494475,train
imagenet_20_class_resized/n01532829/05570_n01532829.JPEG,n01532829,train
imagenet_20_class_resized/n01494475/02193_n01494475.JPEG,n01494475,train
imagenet_20_class_resized/n01582220/08983_n01582220.JPEG,n01582220,train
imagenet_20_class_resized/n01514668/03336_n01514668.JPEG,n01514668,train
imagenet_20_class_resized/n01496331/02522_n01496331.JPEG,n01496331,train
imagenet_20_class_resized/n01582220/08899_n01582220.JPEG,n01582220,train
imagenet_20_class_resized/n01537544/06948_n01537544.JPEG,n01537544,train
imagenet_20_class_resized/n01514668/03256_n01514668.JPEG,n01514668,train
imagenet_20_class_resized/n01496331/02402_n01496331.JPEG,n01496331,train
imagenet_20_class_resized/n01496331/02389_n01496331.JPEG,n01496331,train
imagenet_20_class_resized/n01537544/06572_n01537544.JPEG,n01537544,train
imagenet_20_class_resized/n01531178/05038_n01531178.JPEG,n01531178,train
imagenet_20_class_resized/n01514668/03533_n01514668.JPEG,n01514668,train
imagenet_20_class_resized/n01494475/01911_n01494475.JPEG,n01494475,train
imagenet_20_class_resized/n01440764/00096_n01440764.JPEG,n01440764,train
imagenet_20_class_resized/n01443537/00748_n01443537.JPEG,n01443537,train
imagenet_20_class_resized/n01494475/01947_n01494475.JPEG,n01494475,train
imagenet_20_class_resized/n01491361/01522_n01491361.JPEG,n01491361,train
imagenet_20_class_resized/n01530575/04887_n01530575.JPEG,n01530575,train
imagenet_20_class_resized/n01514668/03348_n01514668.JPEG,n01514668,train
imagenet_20_class_resized/n01592084/09274_n01592084.JPEG,n01592084,train
imagenet_20_class_resized/n01514668/03435_n01514668.JPEG,n01514668,train
imagenet_20_class_resized/n01537544/06855_n01537544.JPEG,n01537544,train
imagenet_20_class_resized/n01560419/07536_n01560419.JPEG,n01560419,train
imagenet_20_class_resized/n01496331/02685_n01496331.JPEG,n01496331,train
imagenet_20_class_resized/n01496331/02558_n01496331.JPEG,n01496331,train
imagenet_20_class_resized/n01582220/08803_n01582220.JPEG,n01582220,train
imagenet_20_class_resized/n01530575/04699_n01530575.JPEG,n01530575,train
imagenet_20_class_resized/n01491361/01450_n01491361.JPEG,n01491361,train
imagenet_20_class_resized/n01494475/02172_n01494475.JPEG,n01494475,train
imagenet_20_class_resized/n01532829/05683_n01532829.JPEG,n01532829,train
imagenet_20_class_resized/n01498041/03168_n01498041.JPEG,n01498041,train
imagenet_20_class_resized/n01484850/01183_n01484850.JPEG,n01484850,train
imagenet_20_class_resized/n01531178/05354_n01531178.JPEG,n01531178,train
imagenet_20_class_resized/n01494475/02018_n01494475.JPEG,n01494475,train
imagenet_20_class_resized/n01484850/01190_n01484850.JPEG,n01484850,train
imagenet_20_class_resized/n01496331/02340_n01496331.JPEG,n01496331,train
imagenet_20_class_resized/n01534433/06267_n01534433.JPEG,n01534433,train
imagenet_20_class_resized/n01532829/05877_n01532829.JPEG,n01532829,train
imagenet_20_class_resized/n01530575/04807_n01530575.JPEG,n01530575,train
imagenet_20_class_resized/n01484850/01148_n01484850.JPEG,n01484850,train
imagenet_20_class_resized/n01531178/05100_n01531178.JPEG,n01531178,train
imagenet_20_class_resized/n01592084/09433_n01592084.JPEG,n01592084,train
imagenet_20_class_resized/n01518878/04135_n01518878.JPEG,n01518878,train
imagenet_20_class_resized/n01496331/02618_n01496331.JPEG,n01496331,train
imagenet_20_class_resized/n01494475/01928_n01494475.JPEG,n01494475,train
imagenet_20_class_resized/n01558993/07197_n01558993.JPEG,n01558993,train
imagenet_20_class_resized/n01530575/04579_n01530575.JPEG,n01530575,train
imagenet_20_class_resized/n01530575/04781_n01530575.JPEG,n01530575,train
imagenet_20_class_resized/n01532829/05941_n01532829.JPEG,n01532829,train
imagenet_20_class_resized/n01498041/02820_n01498041.JPEG,n01498041,train
imagenet_20_class_resized/n01537544/06584_n01537544.JPEG,n01537544,train
imagenet_20_class_resized/n01580077/08526_n01580077.JPEG,n01580077,train
imagenet_20_class_resized/n01580077/08241_n01580077.JPEG,n01580077,train
imagenet_20_class_resized/n01530575/04737_n01530575.JPEG,n01530575,train
imagenet_20_class_resized/n01560419/07569_n01560419.JPEG,n01560419,train
imagenet_20_class_resized/n01498041/03186_n01498041.JPEG,n01498041,train
imagenet_20_class_resized/n01537544/06857_n01537544.JPEG,n01537544,train
imagenet_20_class_resized/n01494475/01937_n01494475.JPEG,n01494475,train
imagenet_20_class_resized/n01518878/04140_n01518878.JPEG,n01518878,train
imagenet_20_class_resized/n01498041/02832_n01498041.JPEG,n01498041,train
imagenet_20_class_resized/n01440764/00126_n01440764.JPEG,n01440764,train
imagenet_20_class_resized/n01534433/06494_n01534433.JPEG,n01534433,train
imagenet_20_class_resized/n01534433/06186_n01534433.JPEG,n01534433,train
imagenet_20_class_resized/n01484850/01339_n01484850.JPEG,n01484850,train
imagenet_20_class_resized/n01498041/02862_n01498041.JPEG,n01498041,train
imagenet_20_class_resized/n01496331/02643_n01496331.JPEG,n01496331,train
imagenet_20_class_resized/n01582220/08759_n01582220.JPEG,n01582220,train
imagenet_20_class_resized/n01534433/06346_n01534433.JPEG,n01534433,train
imagenet_20_class_resized/n01558993/07017_n01558993.JPEG,n01558993,train
imagenet_20_class_resized/n01494475/02266_n01494475.JPEG,n01494475,train
imagenet_20_class_resized/n01518878/04546_n01518878.JPEG,n01518878,train
imagenet_20_class_resized/n01484850/01417_n01484850.JPEG,n01484850,train
imagenet_20_class_resized/n01534433/06018_n01534433.JPEG,n01534433,train
imagenet_20_class_resized/n01443537/00727_n01443537.JPEG,n01443537,train
imagenet_20_class_resized/n01518878/04428_n01518878.JPEG,n01518878,train
imagenet_20_class_resized/n01491361/01510_n01491361.JPEG,n01491361,train
imagenet_20_class_resized/n01498041/02773_n01498041.JPEG,n01498041,train
imagenet_20_class_resized/n01592084/09235_n01592084.JPEG,n01592084,train
imagenet_20_class_resized/n01518878/04279_n01518878.JPEG,n01518878,train
imagenet_20_class_resized/n01494475/02176_n01494475.JPEG,n01494475,train
imagenet_20_class_resized/n01558993/07137_n01558993.JPEG,n01558993,train
imagenet_20_class_resized/n01582220/08722_n01582220.JPEG,n01582220,train
imagenet_20_class_resized/n01440764/00091_n01440764.JPEG,n01440764,train
imagenet_20_class_resized/n01484850/00998_n01484850.JPEG,n01484850,train
imagenet_20_class_resized/n01580077/08346_n01580077.JPEG,n01580077,train
imagenet_20_class_resized/n01498041/02764_n01498041.JPEG,n01498041,train
imagenet_20_class_resized/n01532829/05906_n01532829.JPEG,n01532829,train
imagenet_20_class_resized/n01491361/01547_n01491361.JPEG,n01491361,train
imagenet_20_class_resized/n01582220/08877_n01582220.JPEG,n01582220,train
imagenet_20_class_resized/n01534433/06227_n01534433.JPEG,n01534433,train
imagenet_20_class_resized/n01582220/08643_n01582220.JPEG,n01582220,train
imagenet_20_class_resized/n01592084/09343_n01592084.JPEG,n01592084,train
imagenet_20_class_resized/n01592084/09521_n01592084.JPEG,n01592084,train
imagenet_20_class_resized/n01491361/01555_n01491361.JPEG,n01491361,train
imagenet_20_class_resized/n01440764/00026_n01440764.JPEG,n01440764,train
imagenet_20_class_resized/n01582220/08634_n01582220.JPEG,n01582220,train
imagenet_20_class_resized/n01491361/01777_n01491361.JPEG,n01491361,train
imagenet_20_class_resized/n01514859/03798_n01514859.JPEG,n01514859,train
imagenet_20_class_resized/n01494475/02141_n01494475.JPEG,n01494475,train
imagenet_20_class_resized/n01440764/00291_n01440764.JPEG,n01440764,train
imagenet_20_class_resized/n01494475/02068_n01494475.JPEG,n01494475,train
imagenet_20_class_resized/n01537544/06868_n01537544.JPEG,n01537544,train
imagenet_20_class_resized/n01491361/01647_n01491361.JPEG,n01491361,train
imagenet_20_class_resized/n01484850/01066_n01484850.JPEG,n01484850,train
imagenet_20_class_resized/n01498041/02884_n01498041.JPEG,n01498041,train
imagenet_20_class_resized/n01498041/02867_n01498041.JPEG,n01498041,train
imagenet_20_class_resized/n01532829/05872_n01532829.JPEG,n01532829,train
imagenet_20_class_resized/n01580077/08512_n01580077.JPEG,n01580077,train
imagenet_20_class_resized/n01440764/00255_n01440764.JPEG,n01440764,train
imagenet_20_class_resized/n01498041/02992_n01498041.JPEG,n01498041,train
imagenet_20_class_resized/n01498041/02983_n01498041.JPEG,n01498041,train
imagenet_20_class_resized/n01518878/04395_n01518878.JPEG,n01518878,train
imagenet_20_class_resized/n01582220/08936_n01582220.JPEG,n01582220,train
imagenet_20_class_resized/n01560419/07861_n01560419.JPEG,n01560419,train
imagenet_20_class_resized/n01443537/00522_n01443537.JPEG,n01443537,train
imagenet_20_class_resized/n01496331/02625_n01496331.JPEG,n01496331,train
imagenet_20_class_resized/n01560419/07913_n01560419.JPEG,n01560419,train
imagenet_20_class_resized/n01532829/05646_n01532829.JPEG,n01532829,train
imagenet_20_class_resized/n01531178/05242_n01531178.JPEG,n01531178,train
imagenet_20_class_resized/n01440764/00216_n01440764.JPEG,n01440764,train
imagenet_20_class_resized/n01531178/05235_n01531178.JPEG,n01531178,train
imagenet_20_class_resized/n01558993/07212_n01558993.JPEG,n01558993,train
imagenet_20_class_resized/n01532829/05597_n01532829.JPEG,n01532829,train
imagenet_20_class_resized/n01484850/01212_n01484850.JPEG,n01484850,train
imagenet_20_class_resized/n01518878/04374_n01518878.JPEG,n01518878,train
imagenet_20_class_resized/n01491361/01752_n01491361.JPEG,n01491361,train
imagenet_20_class_resized/n01496331/02377_n01496331.JPEG,n01496331,train
imagenet_20_class_resized/n01491361/01599_n01491361.JPEG,n01491361,train
imagenet_20_class_resized/n01440764/00099_n01440764.JPEG,n01440764,train
imagenet_20_class_resized/n01580077/08448_n01580077.JPEG,n01580077,train
imagenet_20_class_resized/n01498041/03016_n01498041.JPEG,n01498041,train
imagenet_20_class_resized/n01582220/08546_n01582220.JPEG,n01582220,train
imagenet_20_class_resized/n01514859/03871_n01514859.JPEG,n01514859,train
imagenet_20_class_resized/n01496331/02585_n01496331.JPEG,n01496331,train
imagenet_20_class_resized/n01496331/02336_n01496331.JPEG,n01496331,train
imagenet_20_class_resized/n01530575/04626_n01530575.JPEG,n01530575,train
imagenet_20_class_resized/n01530575/04768_n01530575.JPEG,n01530575,train
imagenet_20_class_resized/n01494475/02238_n01494475.JPEG,n01494475,train
imagenet_20_class_resized/n01518878/04159_n01518878.JPEG,n01518878,train
imagenet_20_class_resized/n01494475/02071_n01494475.JPEG,n01494475,train
imagenet_20_class_resized/n01582220/08790_n01582220.JPEG,n01582220,train
imagenet_20_class_resized/n01582220/08784_n01582220.JPEG,n01582220,train
imagenet_20_class_resized/n01558993/07468_n01558993.JPEG,n01558993,train
imagenet_20_class_resized/n01514668/03432_n01514668.JPEG,n01514668,train
imagenet_20_class_resized/n01530575/04638_n01530575.JPEG,n01530575,train
imagenet_20_class_resized/n01491361/01677_n01491361.JPEG,n01491361,train
imagenet_20_class_resized/n01514668/03484_n01514668.JPEG,n01514668,train
imagenet_20_class_resized/n01514859/03734_n01514859.JPEG,n01514859,train
imagenet_20_class_resized/n01537544/06830_n01537544.JPEG,n01537544,train
imagenet_20_class_resized/n01580077/08187_n01580077.JPEG,n01580077,train
imagenet_20_class_resized/n01532829/05611_n01532829.JPEG,n01532829,train
imagenet_20_class_resized/n01496331/02655_n01496331.JPEG,n01496331,train
imagenet_20_class_resized/n01560419/07929_n01560419.JPEG,n01560419,train
imagenet_20_class_resized/n01498041/03045_n01498041.JPEG,n01498041,train
imagenet_20_class_resized/n01560419/07820_n01560419.JPEG,n01560419,train
imagenet_20_class_resized/n01440764/00166_n01440764.JPEG,n01440764,train
imagenet_20_class_resized/n01514859/04046_n01514859.JPEG,n01514859,train
imagenet_20_class_resized/n01491361/01467_n01491361.JPEG,n01491361,train
imagenet_20_class_resized/n01484850/01008_n01484850.JPEG,n01484850,train
imagenet_20_class_resized/n01558993/07332_n01558993.JPEG,n01558993,train
imagenet_20_class_resized/n01580077/08067_n01580077.JPEG,n01580077,train
imagenet_20_class_resized/n01514859/03848_n01514859.JPEG,n01514859,train
imagenet_20_class_resized/n01518878/04337_n01518878.JPEG,n01518878,train
imagenet_20_class_resized/n01496331/02612_n01496331.JPEG,n01496331,train
imagenet_20_class_resized/n01534433/06394_n01534433.JPEG,n01534433,train
imagenet_20_class_resized/n01532829/05788_n01532829.JPEG,n01532829,train
imagenet_20_class_resized/n01494475/02103_n01494475.JPEG,n01494475,train
imagenet_20_class_resized/n01440764/00171_n01440764.JPEG,n01440764,train
imagenet_20_class_resized/n01443537/00697_n01443537.JPEG,n01443537,train
imagenet_20_class_resized/n01558993/07396_n01558993.JPEG,n01558993,train
imagenet_20_class_resized/n01580077/08453_n01580077.JPEG,n01580077,train
imagenet_20_class_resized/n01440764/00235_n01440764.JPEG,n01440764,train
imagenet_20_class_resized/n01580077/08458_n01580077.JPEG,n01580077,train
imagenet_20_class_resized/n01531178/05222_n01531178.JPEG,n01531178,train
imagenet_20_class_resized/n01484850/00956_n01484850.JPEG,n01484850,train
imagenet_20_class_resized/n01484850/01015_n01484850.JPEG,n01484850,train
imagenet_20_class_resized/n01484850/01241_n01484850.JPEG,n01484850,train
imagenet_20_class_resized/n01518878/04523_n01518878.JPEG,n01518878,train
imagenet_20_class_resized/n01537544/06853_n01537544.JPEG,n01537544,train
imagenet_20_class_resized/n01560419/07599_n01560419.JPEG,n01560419,train
imagenet_20_class_resized/n01491361/01716_n01491361.JPEG,n01491361,train
imagenet_20_class_resized/n01582220/08700_n01582220.JPEG,n01582220,train
imagenet_20_class_resized/n01531178/05137_n01531178.JPEG,n01531178,train
imagenet_20_class_resized/n01443537/00788_n01443537.JPEG,n01443537,train
imagenet_20_class_resized/n01514668/03672_n01514668.JPEG,n01514668,train
imagenet_20_class_resized/n01531178/05178_n01531178.JPEG,n01531178,train
imagenet_20_class_resized/n01484850/00962_n01484850.JPEG,n01484850,train
imagenet_20_class_resized/n01534433/06192_n01534433.JPEG,n01534433,train
imagenet_20_class_resized/n01496331/02563_n01496331.JPEG,n01496331,train
imagenet_20_class_resized/n01498041/02784_n01498041.JPEG,n01498041,train
imagenet_20_class_resized/n01580077/08380_n01580077.JPEG,n01580077,train
imagenet_20_class_resized/n01491361/01639_n01491361.JPEG,n01491361,train
imagenet_20_class_resized/n01514859/03911_n01514859.JPEG,n01514859,train
imagenet_20_class_resized/n01531178/05255_n01531178.JPEG,n01531178,train
imagenet_20_class_resized/n01440764/00160_n01440764.JPEG,n01440764,train
imagenet_20_class_resized/n01592084/09604_n01592084.JPEG,n01592084,train
imagenet_20_class_resized/n01582220/08616_n01582220.JPEG,n01582220,train
imagenet_20_class_resized/n01514668/03495_n01514668.JPEG,n01514668,train
imagenet_20_class_resized/n01443537/00665_n01443537.JPEG,n01443537,train
imagenet_20_class_resized/n01514668/03428_n01514668.JPEG,n01514668,train
imagenet_20_class_resized/n01518878/04484_n01518878.JPEG,n01518878,train
imagenet_20_class_resized/n01494475/01961_n01494475.JPEG,n01494475,train
imagenet_20_class_resized/n01534433/06487_n01534433.JPEG,n01534433,train
imagenet_20_class_resized/n01440764/00375_n01440764.JPEG,n01440764,train
imagenet_20_class_resized/n01498041/03135_n01498041.JPEG,n01498041,train
imagenet_20_class_resized/n01484850/01382_n01484850.JPEG,n01484850,train
imagenet_20_class_resized/n01491361/01770_n01491361.JPEG,n01491361,train
imagenet_20_class_resized/n01514859/04085_n01514859.JPEG,n01514859,train
imagenet_20_class_resized/n01534433/06147_n01534433.JPEG,n01534433,train
imagenet_20_class_resized/n01484850/01410_n01484850.JPEG,n01484850,train
imagenet_20_class_resized/n01484850/01407_n01484850.JPEG,n01484850,train
imagenet_20_class_resized/n01484850/00996_n01484850.JPEG,n01484850,train
imagenet_20_class_resized/n01537544/06828_n01537544.JPEG,n01537544,train
imagenet_20_class_resized/n01491361/01537_n01491361.JPEG,n01491361,train
imagenet_20_class_resized/n01582220/08603_n01582220.JPEG,n01582220,train
imagenet_20_class_resized/n01537544/06693_n01537544.JPEG,n01537544,train
imagenet_20_class_resized/n01560419/07545_n01560419.JPEG,n01560419,train
imagenet_20_class_resized/n01514859/04061_n01514859.JPEG,n01514859,train
imagenet_20_class_resized/n01531178/05478_n01531178.JPEG,n01531178,train
imagenet_20_class_resized/n01484850/01003_n01484850.JPEG,n01484850,train
imagenet_20_class_resized/n01514668/03693_n01514668.JPEG,n01514668,train
imagenet_20_class_resized/n01560419/07602_n01560419.JPEG,n01560419,train
imagenet_20_class_resized/n01514859/03912_n01514859.JPEG,n01514859,train
imagenet_20_class_resized/n01582220/08537_n01582220.JPEG,n01582220,train
imagenet_20_class_resized/n01537544/06900_n01537544.JPEG,n01537544,train
imagenet_20_class_resized/n01494475/01880_n01494475.JPEG,n01494475,train
imagenet_20_class_resized/n01582220/08958_n01582220.JPEG,n01582220,train
imagenet_20_class_resized/n01518878/04549_n01518878.JPEG,n01518878,train
imagenet_20_class_resized/n01443537/00861_n01443537.JPEG,n01443537,train
imagenet_20_class_resized/n01498041/02909_n01498041.JPEG,n01498041,train
imagenet_20_class_resized/n01537544/06666_n01537544.JPEG,n01537544,train
imagenet_20_class_resized/n01443537/00493_n01443537.JPEG,n01443537,train
imagenet_20_class_resized/n01531178/05282_n01531178.JPEG,n01531178,train
imagenet_20_class_resized/n01498041/02932_n01498041.JPEG,n01498041,train
imagenet_20_class_resized/n01491361/01490_n01491361.JPEG,n01491361,train
imagenet_20_class_resized/n01496331/02653_n01496331.JPEG,n01496331,train
imagenet_20_class_resized/n01537544/06591_n01537544.JPEG,n01537544,train
imagenet_20_class_resized/n01498041/03183_n01498041.JPEG,n01498041,train
imagenet_20_class_resized/n01582220/08682_n01582220.JPEG,n01582220,train
imagenet_20_class_resized/n01531178/05391_n01531178.JPEG,n01531178,train
imagenet_20_class_resized/n01537544/06675_n01537544.JPEG,n01537544,train
imagenet_20_class_resized/n01498041/02914_n01498041.JPEG,n01498041,train
imagenet_20_class_resized/n01491361/01502_n01491361.JPEG,n01491361,train
imagenet_20_class_resized/n01531178/04980_n01531178.JPEG,n01531178,train
imagenet_20_class_resized/n01491361/01778_n01491361.JPEG,n01491361,train
imagenet_20_class_resized/n01440764/00281_n01440764.JPEG,n01440764,train
imagenet_20_class_resized/n01580077/08211_n01580077.JPEG,n01580077,train
imagenet_20_class_resized/n01537544/06931_n01537544.JPEG,n01537544,train
imagenet_20_class_resized/n01534433/06415_n01534433.JPEG,n01534433,train
imagenet_20_class_resized/n01443537/00864_n01443537.JPEG,n01443537,train
imagenet_20_class_resized/n01580077/08320_n01580077.JPEG,n01580077,train
imagenet_20_class_resized/n01582220/08680_n01582220.JPEG,n01582220,train
imagenet_20_class_resized/n01491361/01587_n01491361.JPEG,n01491361,train
imagenet_20_class_resized/n01518878/04241_n01518878.JPEG,n01518878,train
imagenet_20_class_resized/n01532829/05568_n01532829.JPEG,n01532829,train
imagenet_20_class_resized/n01514859/03796_n01514859.JPEG,n01514859,train
imagenet_20_class_resized/n01532829/05630_n01532829.JPEG,n01532829,train
imagenet_20_class_resized/n01440764/00005_n01440764.JPEG,n01440764,train
imagenet_20_class_resized/n01558993/07045_n01558993.JPEG,n01558993,train
imagenet_20_class_resized/n01491361/01642_n01491361.JPEG,n01491361,train
imagenet_20_class_resized/n01514668/03246_n01514668.JPEG,n01514668,train
imagenet_20_class_resized/n01534433/06067_n01534433.JPEG,n01534433,train
imagenet_20_class_resized/n01518878/04445_n01518878.JPEG,n01518878,train
imagenet_20_class_resized/n01532829/05633_n01532829.JPEG,n01532829,train
imagenet_20_class_resized/n01440764/00001_n01440764.JPEG,n01440764,train
imagenet_20_class_resized/n01514859/03866_n01514859.JPEG,n01514859,train
imagenet_20_class_resized/n01537544/06737_n01537544.JPEG,n01537544,train
imagenet_20_class_resized/n01443537/00499_n01443537.JPEG,n01443537,train
