image_paths,label
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0195.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0698.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0338.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0503.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0337.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0581.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0100.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0034.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0757.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0517.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0039.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0760.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0264.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0514.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0620.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0280.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0204.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0357.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0628.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0142.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0429.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0197.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0398.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0602.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0132.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0561.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0608.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0175.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0630.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0082.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0869.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0054.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0663.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0753.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0253.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0843.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0515.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0160.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0319.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0493.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0140.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0505.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0103.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0063.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0723.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0697.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0139.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0821.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0580.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0452.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0312.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0071.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0491.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0484.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0722.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0825.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0014.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0528.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0865.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0400.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0376.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0703.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0521.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0801.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0699.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0656.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0411.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0085.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0747.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0590.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0644.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0546.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0689.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0164.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0120.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0189.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0885.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0829.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0820.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0633.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0773.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0520.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0888.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0262.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0544.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0657.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0107.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0067.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0012.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0752.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0552.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0504.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0871.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0121.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0045.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0069.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0346.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0668.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0833.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0596.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0302.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0003.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0327.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0112.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0686.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0435.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0558.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0331.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0527.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0110.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0079.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0808.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0307.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0409.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0113.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0518.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0613.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0532.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0102.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0137.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0767.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0148.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0314.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0259.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0321.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0795.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0726.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0353.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0774.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0235.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0421.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0666.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0399.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0005.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0310.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0728.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0548.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0423.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0522.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0526.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0565.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0556.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0765.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0279.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0210.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0782.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0579.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0696.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0830.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0831.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0771.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0715.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0809.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0114.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0559.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0631.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0402.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0405.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0805.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0028.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0226.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0167.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0585.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0388.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0363.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0672.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0227.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0584.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0186.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0794.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0168.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0534.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0813.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0021.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0290.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0851.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0276.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0573.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0333.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0207.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0016.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0694.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0358.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0873.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0791.jpg,non_wielder
/media/harborned/ShutUpN/repos/dais/p5_afm_2018_demo/datasets/dataset_images/resized_wielder_non-wielder/non_wielder/action0017.jpg,non_wielder
